episode_id,player_idx,final_label,window_size,t_soft,phase_t_soft,delta_own_ship_ratio,start_own_ship_ratio,delta_own_prod_ratio,start_own_prod_ratio,delta_own_planet_ratio,start_own_planet_ratio,delta_ship_gap,start_ship_gap,delta_prod_gap,start_prod_gap,delta_n_own_planets,start_n_own_planets,delta_n_neutral_planets,start_n_neutral_planets,delta_n_enemy_planets,start_n_enemy_planets,delta_own_ships_total,start_own_ships_total,delta_own_prod_total,start_own_prod_total,delta_mean_own_ships,start_mean_own_ships,delta_max_own_ships,start_max_own_ships,delta_std_own_ships,start_std_own_ships,delta_own_fleets_count,start_own_fleets_count,delta_own_fleets_ships,start_own_fleets_ships,delta_enemy_fleets_count,start_enemy_fleets_count,delta_enemy_fleets_ships,start_enemy_fleets_ships,delta_fleet_balance,start_fleet_balance,delta_own_under_threat_count,start_own_under_threat_count,delta_own_under_threat_ships,start_own_under_threat_ships,delta_enemy_contested_count,start_enemy_contested_count,delta_neutral_contested_count,start_neutral_contested_count,delta_incoming_enemy_to_own,start_incoming_enemy_to_own,delta_incoming_own_reinforce,start_incoming_own_reinforce,delta_net_incoming_own,start_net_incoming_own,delta_closest_threat_dist,start_closest_threat_dist
76093064,0,0,27,95,0.7037,-0.34269999999999995,0.6939,-0.07419999999999999,0.4432,-0.07290000000000002,0.4167,-491.0,247.0,-17.0,-5.0,-4.0,15.0,-5.0,5.0,5.0,16.0,-111.0,399.0,-8.0,39.0,-0.4200000000000017,26.6,40.0,49.0,11.949999999999998,14.13,-1.0,16.0,-4.0,198.0,-1.0,21.0,-12.0,372.0,8.0,-174.0,-1.0,5.0,-36.0,109.0,2.0,5.0,-3.0,3.0,-5.0,312.0,18.0,1.0,23.0,-311.0,-0.006200000000000001,0.0251
76093064,1,1,27,92,0.6815,0.2107,0.4426,0.119,0.5,0.18059999999999998,0.4444,243.0,-13.0,11.0,9.0,4.0,16.0,-7.0,7.0,-1.0,13.0,143.0,347.0,8.0,44.0,2.8099999999999987,21.69,0.0,65.0,1.7800000000000011,17.11,8.0,14.0,149.0,265.0,-6.0,20.0,-78.0,264.0,227.0,1.0,0.0,2.0,36.0,28.0,-1.0,8.0,-1.0,1.0,4.0,163.0,25.0,86.0,21.0,-77.0,0.005099999999999997,0.0273
76100756,0,1,39,171,0.8814,-0.18890000000000007,0.6175,-0.027599999999999958,0.6071,-0.04169999999999996,0.5417,-166.0,190.0,-2.0,21.0,1.0,13.0,2.0,3.0,1.0,8.0,-93.0,318.0,0.0,51.0,-8.39,24.46,-5.0,55.0,-5.990000000000002,20.01,11.0,11.0,125.0,125.0,-2.0,9.0,-2.0,101.0,127.0,24.0,2.0,0.0,12.0,0.0,3.0,1.0,0.0,1.0,-3.0,45.0,114.0,77.0,117.0,32.0,-0.0422,0.0838
76100756,1,0,39,173,0.8918,-0.1562,0.4376,-0.06440000000000001,0.4167,-0.08929999999999999,0.375,-274.0,0.0,-10.0,-11.0,-1.0,9.0,2.0,3.0,3.0,12.0,-2.0,242.0,-4.0,35.0,3.1099999999999994,26.89,2.0,76.0,0.9499999999999993,22.67,0.0,7.0,28.0,77.0,4.0,16.0,92.0,146.0,-64.0,-69.0,-2.0,2.0,-23.0,23.0,1.0,2.0,-1.0,1.0,12.0,54.0,9.0,54.0,-3.0,0.0,-0.0992,0.177
76101203,0,1,16,18,0.2278,0.06989999999999999,0.0181,0.23529999999999998,0.0441,0.16660000000000003,0.0417,-48.0,0.0,11.0,0.0,4.0,1.0,-5.0,22.0,1.0,1.0,31.0,7.0,16.0,3.0,0.5999999999999996,7.0,13.0,7.0,8.85,0.0,-1.0,1.0,-20.0,20.0,-1.0,1.0,-23.0,23.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
76101203,1,0,16,18,0.2278,0.181,0.0181,0.0735,0.0441,0.0416,0.0417,48.0,0.0,-11.0,0.0,1.0,1.0,-5.0,22.0,4.0,1.0,79.0,7.0,5.0,3.0,36.0,7.0,48.0,7.0,16.97,0.0,-1.0,1.0,-23.0,23.0,-1.0,1.0,-20.0,20.0,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
76106874,0,1,30,110,0.7237,-0.005599999999999994,0.3644,0.03399999999999992,0.5441,-0.040200000000000014,0.4688,-3.0,49.0,4.0,14.0,-3.0,15.0,0.0,8.0,-1.0,9.0,-30.0,340.0,0.0,37.0,3.1599999999999966,22.67,-29.0,94.0,-8.610000000000003,26.35,-5.0,13.0,-105.0,245.0,-3.0,8.0,-61.0,137.0,-44.0,108.0,0.0,1.0,-15.0,24.0,-1.0,5.0,-5.0,6.0,-46.0,70.0,19.0,29.0,65.0,-41.0,0.159,0.0321
76106874,1,0,30,110,0.7237,-0.006300000000000028,0.3119,-0.0413,0.3382,0.004500000000000004,0.2812,3.0,-49.0,-4.0,-14.0,-1.0,9.0,0.0,8.0,-3.0,15.0,-27.0,291.0,-4.0,23.0,0.6700000000000017,32.33,-8.0,61.0,-1.4700000000000006,17.14,-3.0,8.0,-61.0,137.0,-5.0,13.0,-105.0,245.0,44.0,-108.0,2.0,0.0,30.0,0.0,0.0,2.0,-2.0,3.0,22.0,57.0,42.0,0.0,20.0,-57.0,0.005499999999999991,0.0873
76109496,0,0,73,306,0.8361,-0.19599999999999998,0.3545,-0.10720000000000002,0.4524,-0.10719999999999996,0.4286,-668.0,-119.0,-19.0,-3.0,-3.0,12.0,-1.0,3.0,4.0,13.0,-124.0,335.0,-9.0,38.0,-4.48,27.92,-26.0,80.0,-4.920000000000002,21.94,0.0,11.0,-47.0,173.0,7.0,14.0,222.0,223.0,-269.0,-50.0,3.0,3.0,36.0,46.0,2.0,4.0,-1.0,1.0,190.0,164.0,24.0,27.0,-166.0,-137.0,-0.0465,0.0615
76109496,1,1,73,301,0.8224,0.0937,0.5991,0.07140000000000002,0.5119,0.07140000000000002,0.5,191.0,373.0,11.0,7.0,2.0,14.0,-1.0,3.0,-1.0,11.0,138.0,656.0,6.0,43.0,2.759999999999998,46.86,88.0,109.0,16.85,31.79,16.0,7.0,290.0,115.0,1.0,14.0,-18.0,199.0,308.0,-84.0,-2.0,2.0,-38.0,38.0,5.0,3.0,2.0,0.0,-70.0,157.0,-4.0,25.0,66.0,-132.0,0.07109999999999998,0.0956
76115985,0,1,24,82,0.6721,0.18359999999999999,0.391,0.1985,0.4265,0.20829999999999999,0.2917,115.0,216.0,16.0,4.0,3.0,7.0,-6.0,10.0,-1.0,7.0,238.0,305.0,11.0,29.0,10.729999999999997,43.57,40.0,70.0,15.579999999999998,25.65,1.0,7.0,31.0,62.0,-4.0,8.0,-49.0,76.0,80.0,-14.0,0.0,0.0,0.0,0.0,-1.0,2.0,1.0,1.0,-2.0,13.0,-2.0,32.0,0.0,19.0,-0.009800000000000003,0.0596
76115985,1,0,24,82,0.6721,0.1102,0.1141,-0.05509999999999998,0.3676,0.008299999999999974,0.2917,-115.0,-216.0,-16.0,-4.0,-1.0,7.0,-6.0,10.0,3.0,7.0,123.0,89.0,-5.0,25.0,22.619999999999997,12.71,73.0,32.0,29.32,11.6,-4.0,8.0,-49.0,76.0,1.0,7.0,31.0,62.0,-80.0,14.0,1.0,0.0,5.0,0.0,2.0,1.0,-2.0,2.0,-5.0,18.0,-27.0,43.0,-22.0,25.0,0.1738,0.0613
76126973,0,1,33,98,0.5904,0.20439999999999997,0.3239,0.21670000000000006,0.3333,0.22560000000000002,0.3056,146.0,41.0,22.0,-4.0,6.0,11.0,-7.0,10.0,-3.0,15.0,167.0,262.0,16.0,28.0,1.4199999999999982,23.82,39.0,63.0,13.56,15.94,2.0,12.0,48.0,156.0,3.0,14.0,50.0,222.0,-2.0,-66.0,2.0,2.0,-5.0,31.0,0.0,4.0,-1.0,2.0,119.0,43.0,72.0,24.0,-47.0,-19.0,-0.3212,0.3529
76126973,1,0,33,98,0.5904,0.02479999999999999,0.2732,-0.055999999999999994,0.381,-0.041700000000000015,0.4167,-146.0,-41.0,-22.0,4.0,-3.0,15.0,-7.0,10.0,6.0,11.0,21.0,221.0,-6.0,32.0,5.440000000000001,14.73,34.0,43.0,10.329999999999998,11.05,3.0,14.0,50.0,222.0,2.0,12.0,48.0,156.0,2.0,66.0,-1.0,3.0,2.0,18.0,4.0,3.0,-3.0,4.0,-13.0,103.0,-15.0,109.0,-2.0,6.0,0.282,0.0861
76126987,0,1,29,99,0.6689,0.07979999999999998,0.5223,0.175,0.45,0.22499999999999998,0.375,-45.0,263.0,16.0,1.0,3.0,9.0,-4.0,7.0,-3.0,8.0,1.0,409.0,8.0,27.0,-11.269999999999996,45.44,-10.0,116.0,-7.149999999999999,39.76,2.0,4.0,40.0,31.0,1.0,8.0,19.0,88.0,21.0,-57.0,0.0,1.0,-15.0,16.0,1.0,1.0,0.0,1.0,32.0,73.0,1.0,18.0,-31.0,-55.0,-0.030400000000000003,0.083
76126987,1,0,29,99,0.6689,0.09539999999999998,0.1865,-0.1119,0.4333,-0.08329999999999999,0.3333,45.0,-263.0,-16.0,-1.0,-3.0,8.0,-4.0,7.0,3.0,9.0,46.0,146.0,-8.0,26.0,20.15,18.25,6.0,74.0,5.900000000000002,23.97,1.0,8.0,19.0,88.0,2.0,4.0,40.0,31.0,-21.0,57.0,1.0,0.0,13.0,0.0,-1.0,6.0,0.0,0.0,17.0,8.0,-13.0,15.0,-30.0,7.0,-0.1861,0.3922
76135954,0,0,27,98,0.7313,-0.125,0.38,-0.12179999999999996,0.4306,-0.0953,0.4286,-290.0,16.0,-23.0,0.0,-4.0,12.0,-4.0,7.0,4.0,9.0,-170.0,350.0,-10.0,31.0,-6.670000000000002,29.17,-53.0,113.0,-12.080000000000002,30.67,0.0,9.0,18.0,89.0,4.0,7.0,20.0,107.0,-2.0,-18.0,-3.0,3.0,-20.0,20.0,1.0,4.0,-1.0,1.0,-65.0,88.0,-3.0,25.0,62.0,-63.0,-0.0011999999999999997,0.06
76135954,1,1,27,95,0.709,0.201,0.4129,0.2279,0.375,0.25599999999999995,0.2857,207.0,62.0,25.0,-8.0,5.0,8.0,-4.0,7.0,-5.0,13.0,116.0,415.0,14.0,27.0,-11.030000000000001,51.88,-97.0,180.0,-32.86,55.22,2.0,6.0,-11.0,106.0,1.0,6.0,-6.0,73.0,-5.0,33.0,1.0,0.0,14.0,0.0,0.0,3.0,0.0,0.0,6.0,60.0,-3.0,51.0,-9.0,-9.0,-0.10609999999999999,0.1362
76139036,0,0,28,84,0.6,-0.0925,0.3084,-0.12240000000000001,0.425,-0.09999999999999998,0.35,-168.0,-101.0,-22.0,-2.0,-5.0,14.0,-4.0,10.0,5.0,16.0,-140.0,354.0,-11.0,34.0,-1.509999999999998,25.29,-18.0,63.0,-1.58,15.07,0.0,12.0,41.0,193.0,4.0,8.0,72.0,154.0,-31.0,39.0,-1.0,2.0,-44.0,61.0,-1.0,7.0,1.0,2.0,-67.0,103.0,14.0,24.0,81.0,-79.0,-0.1028,0.1217
76139036,1,1,28,72,0.5143,-0.003500000000000003,0.4015,0.15200000000000002,0.4605,0.10830000000000001,0.4167,-14.0,154.0,23.0,2.0,6.0,15.0,-1.0,8.0,-1.0,13.0,-100.0,426.0,14.0,35.0,-12.879999999999999,28.4,-38.0,74.0,-9.569999999999999,19.95,4.0,4.0,135.0,56.0,3.0,7.0,13.0,170.0,122.0,-114.0,3.0,1.0,28.0,3.0,2.0,1.0,-1.0,1.0,64.0,118.0,45.0,18.0,-19.0,-100.0,-0.06720000000000001,0.1048
76151155,0,0,36,88,0.4835,-0.10319999999999999,0.249,-0.03270000000000001,0.3452,0.040200000000000014,0.2812,-509.0,-74.0,-27.0,-3.0,0.0,9.0,-12.0,12.0,8.0,11.0,-68.0,188.0,-4.0,29.0,-7.5600000000000005,20.89,-10.0,60.0,0.10999999999999943,17.44,5.0,11.0,-22.0,231.0,2.0,3.0,25.0,42.0,-47.0,189.0,3.0,0.0,9.0,0.0,2.0,1.0,-3.0,3.0,67.0,0.0,6.0,120.0,-61.0,120.0,-0.9031,1.0
76151155,1,1,36,84,0.4615,0.30549999999999994,0.3472,0.2375,0.3875,0.25,0.3929,189.0,102.0,17.0,3.0,7.0,11.0,-9.0,9.0,2.0,8.0,405.0,217.0,19.0,31.0,14.830000000000002,19.73,-5.0,74.0,-2.349999999999998,20.02,3.0,3.0,38.0,38.0,1.0,11.0,-75.0,227.0,113.0,-189.0,0.0,1.0,5.0,8.0,3.0,1.0,-1.0,1.0,2.0,46.0,-17.0,17.0,-19.0,-29.0,-0.0496,0.078
76155798,0,1,29,103,0.7103,0.2213,0.3474,0.1531,0.4659,0.13829999999999998,0.4688,241.0,27.0,17.0,9.0,2.0,15.0,-5.0,7.0,-1.0,10.0,12.0,427.0,11.0,41.0,-2.6499999999999986,28.47,90.0,52.0,16.87,14.77,1.0,13.0,-59.0,243.0,2.0,13.0,65.0,209.0,-124.0,34.0,0.0,2.0,-5.0,29.0,0.0,3.0,1.0,0.0,54.0,67.0,-111.0,200.0,-165.0,133.0,0.022700000000000012,0.0691
76155798,1,0,29,103,0.7103,-0.10400000000000001,0.3255,-0.05409999999999998,0.3636,0.008900000000000019,0.3125,-241.0,-27.0,-17.0,-9.0,-1.0,10.0,-5.0,7.0,2.0,15.0,-229.0,400.0,-6.0,32.0,-21.0,40.0,-85.0,123.0,-20.949999999999996,32.3,2.0,13.0,65.0,209.0,1.0,13.0,-59.0,243.0,124.0,-34.0,0.0,1.0,-4.0,18.0,0.0,4.0,-2.0,3.0,28.0,43.0,34.0,87.0,6.0,44.0,-0.06169999999999999,0.0885
76162286,0,0,33,138,0.8263,0.005899999999999989,0.1247,0.0,0.1719,0.031299999999999994,0.1875,-55.0,-101.0,-2.0,-14.0,1.0,6.0,-2.0,16.0,1.0,10.0,11.0,135.0,0.0,11.0,-1.6400000000000006,22.5,2.0,38.0,1.0500000000000007,12.68,-2.0,5.0,-28.0,70.0,0.0,5.0,-12.0,116.0,-16.0,-46.0,1.0,0.0,4.0,0.0,0.0,2.0,-1.0,2.0,32.0,31.0,0.0,0.0,-32.0,-31.0,-0.47789999999999994,0.5226
76162286,1,1,33,138,0.8263,0.052199999999999996,0.2179,0.031299999999999994,0.3906,0.031299999999999994,0.3125,55.0,101.0,2.0,14.0,1.0,10.0,-2.0,16.0,1.0,6.0,66.0,236.0,2.0,25.0,3.849999999999998,23.6,23.0,71.0,5.969999999999999,21.18,0.0,5.0,-12.0,116.0,-2.0,5.0,-28.0,70.0,16.0,46.0,0.0,1.0,0.0,0.0,2.0,1.0,-2.0,3.0,7.0,23.0,27.0,0.0,20.0,-23.0,-0.17250000000000001,0.3134
76166997,0,1,23,29,0.2522,0.0476,0.0289,0.1719,0.0469,0.125,0.0312,14.0,0.0,5.0,0.0,4.0,1.0,-6.0,30.0,2.0,1.0,41.0,28.0,11.0,3.0,-14.2,28.0,0.0,28.0,11.5,0.0,4.0,0.0,78.0,0.0,14.0,0.0,222.0,0.0,-144.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,27.0,0.0,0.0,0.0,-27.0,0.0,-0.6604,1.0
76166997,1,0,23,59,0.513,-0.0059999999999999915,0.0687,-0.008200000000000013,0.1406,-0.010499999999999995,0.0938,-141.0,-78.0,-4.0,-12.0,0.0,3.0,2.0,21.0,2.0,8.0,11.0,64.0,0.0,9.0,3.6700000000000017,21.33,-7.0,51.0,-9.169999999999998,25.81,-8.0,14.0,-132.0,246.0,2.0,2.0,64.0,36.0,-196.0,210.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,4.0,0.0,0.0,-98.0,98.0,-98.0,98.0,0.0,1.0
76168171,0,1,20,28,0.2828,0.022500000000000003,0.0132,0.075,0.0125,0.0555,0.0278,7.0,7.0,4.0,0.0,2.0,1.0,-4.0,34.0,2.0,1.0,16.0,10.0,6.0,1.0,-1.33,10.0,6.0,10.0,7.51,0.0,-1.0,1.0,-32.0,32.0,0.0,1.0,-2.0,35.0,-30.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
76168171,1,0,20,28,0.2828,0.0125,0.004,0.024999999999999998,0.0125,0.0555,0.0278,-7.0,-7.0,-4.0,0.0,2.0,1.0,-4.0,34.0,2.0,1.0,9.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,1.73,0.0,0.0,1.0,-2.0,35.0,-1.0,1.0,-32.0,32.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
76169387,0,0,34,91,0.5291,-0.0534,0.3666,0.046499999999999986,0.2917,0.006900000000000017,0.3056,-300.0,-122.0,-8.0,-9.0,-1.0,11.0,-8.0,9.0,5.0,16.0,-76.0,470.0,2.0,21.0,-3.3299999999999983,42.73,-125.0,216.0,-42.849999999999994,65.77,8.0,7.0,159.0,104.0,4.0,4.0,20.0,101.0,139.0,3.0,1.0,0.0,23.0,0.0,3.0,0.0,-1.0,2.0,97.0,24.0,129.0,60.0,32.0,36.0,-0.0172,0.0267
76169387,1,1,34,88,0.5116,0.16520000000000007,0.4039,0.1977,0.3611,0.17709999999999998,0.4167,211.0,-1.0,8.0,5.0,4.0,15.0,-9.0,10.0,1.0,11.0,107.0,519.0,12.0,26.0,-1.6499999999999986,34.6,-32.0,154.0,-7.640000000000004,38.13,5.0,5.0,50.0,110.0,11.0,4.0,161.0,76.0,-111.0,34.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.0,3.0,41.0,8.0,27.0,0.0,-14.0,-8.0,-0.4301,0.4693
76176665,0,1,29,74,0.5068,0.18059999999999998,0.1225,0.128,0.3068,0.08929999999999999,0.2857,229.0,-212.0,15.0,-1.0,4.0,8.0,-2.0,11.0,2.0,9.0,189.0,118.0,13.0,27.0,10.829999999999998,14.75,24.0,55.0,7.140000000000001,16.72,0.0,16.0,-22.0,245.0,6.0,5.0,100.0,92.0,-122.0,153.0,-1.0,2.0,-19.0,25.0,3.0,5.0,-1.0,2.0,0.0,44.0,-3.0,44.0,-3.0,0.0,0.0814,0.2296
76176665,1,0,29,75,0.5137,-0.1094,0.3676,-0.07909999999999998,0.3182,-0.008900000000000019,0.3214,-315.0,231.0,-20.0,-2.0,1.0,9.0,-1.0,10.0,4.0,9.0,-91.0,358.0,-6.0,28.0,-13.080000000000002,39.78,27.0,111.0,9.469999999999999,31.07,5.0,5.0,70.0,92.0,-2.0,19.0,-41.0,280.0,111.0,-188.0,-2.0,4.0,-50.0,75.0,1.0,3.0,-1.0,2.0,-61.0,172.0,65.0,0.0,126.0,-172.0,-0.020000000000000004,0.0413
76201225,0,1,37,122,0.6595,0.3278,0.2329,0.33749999999999997,0.3625,0.32139999999999996,0.2857,591.0,-144.0,54.0,-16.0,9.0,8.0,0.0,5.0,-9.0,15.0,399.0,201.0,27.0,29.0,10.169999999999998,25.12,68.0,52.0,16.4,13.91,-7.0,25.0,-57.0,353.0,-7.0,17.0,-256.0,362.0,199.0,-9.0,-1.0,1.0,-22.0,22.0,-4.0,7.0,0.0,2.0,24.0,25.0,-15.0,99.0,-39.0,74.0,-0.6183,0.6642
76201225,1,0,37,122,0.6595,-0.25680000000000003,0.3998,-0.3375,0.5625,-0.32139999999999996,0.5357,-591.0,144.0,-54.0,16.0,-9.0,15.0,0.0,5.0,9.0,8.0,-192.0,345.0,-27.0,45.0,2.5,23.0,-10.0,60.0,-3.3000000000000007,21.52,-7.0,17.0,-256.0,362.0,-7.0,25.0,-57.0,353.0,-199.0,9.0,0.0,2.0,4.0,25.0,2.0,1.0,0.0,3.0,-49.0,205.0,-219.0,250.0,-170.0,45.0,0.0466,0.0382
76202954,0,0,23,55,0.4661,0.06129999999999999,0.0733,0.045899999999999996,0.1932,0.038199999999999984,0.1562,21.0,-52.0,-11.0,-8.0,2.0,5.0,-2.0,21.0,4.0,6.0,75.0,65.0,5.0,17.0,7.0,13.0,31.0,35.0,11.17,13.51,2.0,5.0,31.0,108.0,3.0,6.0,54.0,122.0,-23.0,-14.0,-2.0,2.0,-10.0,10.0,2.0,0.0,-2.0,3.0,-9.0,36.0,55.0,16.0,64.0,-20.0,-0.03749999999999998,0.2888
76202954,1,1,23,55,0.4661,0.0325,0.1319,0.16159999999999997,0.2841,0.09029999999999999,0.1875,-21.0,52.0,11.0,8.0,4.0,6.0,-2.0,21.0,2.0,5.0,54.0,117.0,16.0,25.0,-2.3999999999999986,19.5,24.0,36.0,8.94,11.17,3.0,6.0,54.0,122.0,2.0,5.0,31.0,108.0,23.0,14.0,2.0,0.0,8.0,0.0,-1.0,2.0,0.0,4.0,48.0,0.0,58.0,0.0,10.0,0.0,-0.5557000000000001,1.0
76216437,0,0,30,58,0.3841,0.13929999999999998,0.281,0.12130000000000002,0.1875,0.05830000000000002,0.15,-56.0,156.0,-15.0,-1.0,2.0,3.0,-7.0,13.0,9.0,4.0,148.0,195.0,9.0,12.0,3.5999999999999943,65.0,69.0,81.0,50.69,17.69,8.0,1.0,75.0,12.0,-3.0,9.0,-23.0,99.0,98.0,-87.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,29.0,0.0,0.0,1.0
76216437,1,1,30,58,0.3841,0.2416,0.0562,0.341,0.2031,0.34169999999999995,0.2,56.0,-156.0,15.0,1.0,9.0,4.0,-7.0,13.0,2.0,3.0,204.0,39.0,24.0,13.0,8.940000000000001,9.75,38.0,12.0,15.43,1.71,-3.0,9.0,-23.0,99.0,8.0,1.0,75.0,12.0,-98.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,38.0,0.0,18.0,58.0,-20.0,58.0,-0.9588,1.0
76227451,0,1,47,188,0.7932,0.21719999999999995,0.5079,0.12,0.5,0.11109999999999998,0.5,452.0,139.0,24.0,4.0,4.0,18.0,0.0,2.0,-4.0,16.0,329.0,420.0,12.0,50.0,10.719999999999999,23.33,50.0,52.0,15.069999999999999,13.24,-4.0,34.0,186.0,559.0,-27.0,53.0,-436.0,864.0,622.0,-305.0,-4.0,8.0,-54.0,122.0,-2.0,10.0,-1.0,2.0,-259.0,523.0,64.0,173.0,323.0,-350.0,-0.0287,0.0484
76227451,1,0,47,188,0.7932,-0.1868,0.3398,-0.12,0.46,-0.11110000000000003,0.4444,-452.0,-139.0,-24.0,-4.0,-4.0,16.0,0.0,2.0,4.0,18.0,-123.0,281.0,-12.0,46.0,-4.389999999999999,17.56,-18.0,85.0,-2.2799999999999976,21.38,-27.0,53.0,-436.0,864.0,-4.0,34.0,186.0,559.0,-622.0,305.0,-1.0,7.0,59.0,51.0,-2.0,12.0,0.0,0.0,164.0,316.0,-177.0,341.0,-341.0,25.0,-0.0506,0.0765
76242405,0,1,31,99,0.6346,0.23400000000000004,0.4503,0.0686,0.5109,0.059,0.4722,318.0,90.0,7.0,12.0,0.0,17.0,-3.0,6.0,-1.0,13.0,217.0,353.0,4.0,47.0,12.77,20.76,44.0,52.0,10.870000000000001,15.57,3.0,12.0,54.0,148.0,4.0,21.0,105.0,236.0,-51.0,-88.0,1.0,2.0,27.0,6.0,5.0,4.0,0.0,0.0,4.0,164.0,-40.0,99.0,-44.0,-65.0,-0.0038000000000000013,0.0264
76242405,1,0,31,106,0.6795,-0.1306,0.2782,-0.0736,0.3804,-0.07640000000000002,0.3889,-256.0,-264.0,-17.0,-12.0,-4.0,14.0,-3.0,6.0,3.0,16.0,-141.0,271.0,-8.0,35.0,-6.359999999999999,19.36,-13.0,43.0,-3.9299999999999997,13.53,11.0,22.0,197.0,306.0,4.0,11.0,-18.0,171.0,215.0,135.0,0.0,2.0,-6.0,17.0,4.0,7.0,-2.0,2.0,18.0,111.0,104.0,116.0,86.0,5.0,-0.0383,0.0491
76243092,0,1,40,138,0.6832,0.1624,0.2178,0.15000000000000002,0.3667,0.0938,0.375,274.0,-131.0,12.0,1.0,3.0,12.0,-2.0,7.0,-1.0,13.0,104.0,223.0,9.0,22.0,3.2200000000000024,18.58,38.0,44.0,8.329999999999998,13.21,1.0,7.0,47.0,76.0,5.0,4.0,89.0,83.0,-42.0,-7.0,1.0,2.0,8.0,25.0,0.0,3.0,-2.0,2.0,49.0,83.0,83.0,5.0,34.0,-78.0,0.13670000000000002,0.0107
76243092,1,0,40,138,0.6832,-0.1317,0.3457,-0.04999999999999999,0.35,-0.031200000000000006,0.4062,-274.0,131.0,-12.0,-1.0,-1.0,13.0,-2.0,7.0,3.0,12.0,-170.0,354.0,-3.0,21.0,-11.9,27.23,-18.0,59.0,-0.040000000000000924,12.99,5.0,4.0,89.0,83.0,1.0,7.0,47.0,76.0,42.0,7.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,-6.0,41.0,40.0,0.0,46.0,-41.0,0.2153,0.0428
76249460,0,0,37,138,0.75,-0.2397,0.3589,-0.1478,0.4773,-0.11110000000000003,0.4167,-649.0,-83.0,-30.0,5.0,-4.0,15.0,-3.0,5.0,7.0,16.0,-160.0,285.0,-13.0,42.0,-7.640000000000001,19.0,-22.0,51.0,-4.9399999999999995,14.78,8.0,22.0,49.0,455.0,-9.0,21.0,-128.0,408.0,177.0,47.0,-1.0,3.0,-1.0,31.0,-3.0,9.0,1.0,0.0,12.0,185.0,121.0,134.0,109.0,-51.0,-0.014299999999999997,0.0326
76249460,1,1,37,135,0.7337,0.23740000000000006,0.5398,0.06820000000000004,0.5,0.11109999999999998,0.5,474.0,215.0,8.0,9.0,4.0,18.0,-3.0,5.0,-1.0,13.0,370.0,502.0,6.0,44.0,11.75,27.89,42.0,92.0,12.549999999999997,19.71,-4.0,11.0,-38.0,222.0,5.0,22.0,63.0,435.0,-101.0,-213.0,-3.0,5.0,-57.0,76.0,-1.0,5.0,-4.0,4.0,-105.0,287.0,33.0,13.0,138.0,-274.0,0.1247,0.0361
76255902,0,0,33,129,0.7771,-0.030700000000000005,0.2788,-0.02779999999999999,0.3472,-0.08330000000000004,0.3889,46.0,-108.0,-5.0,-12.0,-3.0,14.0,-1.0,10.0,4.0,12.0,-78.0,208.0,-2.0,25.0,-3.039999999999999,14.86,-32.0,60.0,-6.369999999999999,15.78,-15.0,23.0,-195.0,341.0,33.0,34.0,340.0,386.0,-535.0,-45.0,2.0,1.0,24.0,2.0,-3.0,6.0,-3.0,4.0,33.0,53.0,-2.0,74.0,-35.0,21.0,0.053500000000000006,0.0247
76255902,1,1,33,125,0.753,-0.0676,0.3759,0.06950000000000006,0.4583,0.11110000000000003,0.3056,-68.0,45.0,9.0,4.0,4.0,11.0,-1.0,10.0,-3.0,15.0,-87.0,268.0,5.0,33.0,-12.29,24.36,-26.0,62.0,-7.01,19.34,25.0,45.0,380.0,462.0,-20.0,25.0,-289.0,393.0,669.0,69.0,0.0,0.0,0.0,0.0,-1.0,7.0,3.0,0.0,-81.0,81.0,281.0,344.0,362.0,263.0,0.9535,0.0465
76258762,0,0,30,97,0.6467,0.1492,0.1042,0.13570000000000002,0.15,0.13690000000000002,0.0714,53.0,-201.0,0.0,-20.0,3.0,2.0,-10.0,14.0,3.0,12.0,45.0,105.0,7.0,9.0,-22.5,52.5,-17.0,70.0,-10.36,24.75,3.0,6.0,46.0,71.0,10.0,6.0,111.0,75.0,-65.0,-4.0,1.0,0.0,26.0,0.0,-1.0,3.0,-1.0,2.0,136.0,19.0,47.0,9.0,-89.0,-10.0,-0.25079999999999997,0.3898
